url,title,date,body
https://www.elsalvador.com/noticias/nacional/informe-red-internacional-advierte-obstruccion-espacio-civil-en-el-salvador/1207833/2025/,Informe de Red internacional advierte obstrucción al espacio cívico en El Salvador - Noticias de El Salvador,Date not found,"El periodismo que hacemos requiere tiempo, esfuerzo y pasión. Cada reportaje es para mantener informado y contar historias que marcan la diferencia El régimen de excepción agudiza la obstrucción de los derechos de la organización cívica en El Salvador, alerta Red EU-LAT en su informe ante comisión del Parlamento Europeo La criminalización de los ambientalistas de Santa Marta es uno de los aspectos que resalta el informe de la Red EU-LAT. Foto EDH / Archivo La Red EU-LAT, conformada por movimientos y organizaciones europeas que promueven la solidaridad entre los pueblos de América Latina y de Europa, advirtió este jueves ante la Delegación y la Comisión Parlamentaria de la Asociación UE-Centroamérica del Parlamento Europeo la situación del espacio cívico en El Salvador, calificándola como “obstruida” por un deterioro de las normas democráticas. El Salvador fue incluido en su informe sobre el estado del espacio cívico en América Latina, dado a conocer esta semana. La Red define el espacio cívico como un conjunto de derechos humanos y libertades fundamentales, como el derecho a participar en los asuntos públicos de un país, los derechos de asociación y reunión pacífica, la libertad de expresión y el acceso a la información, entre otros. “Vemos un deterioro fuerte de las normas democráticas y violaciones severas de los Derechos Humanos, así como el deterioro general del Estado de Derecho, vemos un deterioro fuerte de las normas democráticas y violaciones severas de los Derechos Humanos así como el deterioro general del Estado de Derecho”, dijo Magdalena Bordagorry, coordinadora de políticas y redes de la Red EU-LAT. En primer lugar, se atribuye a los métodos legislativos, como la aplicación de requisitos más estrictos (decreto 380 sobre la lucha contra el lavado de dinero); desde el poder judicial, con la cooptación del poder judicial por parte del gobierno y con el aumento de la criminalización y violaciones de derechos humanos contra defensores del medio ambiente en los últimos cinco años. “Entre las acciones de mayor trascendencia para un Estado democrático y de Derecho, está la modificación realizada en abril de 2024 por vía exprés y sin debate legislativo del artículo 284 de la Constitución Salvadoreña, que regula la propia modificación del texto constituyente. Esta constitución “a la carta” reduce drásticamente el espacio para el debate, la reflexión y la participación ciudadana” Luego el uso de métodos tecnológicos y extralegales, en referencia al incremento del 63 % en ataques a la prensa, incluyendo campañas de difamación, vigilancia física y amenazas, espionaje a través del software Pegasus. Para la Red, el grado en que estos derechos cívicos están garantizados y cuando el ejercicio de estos derechos es posible, se considera que la sociedad civil opera en un ""espacio cívico abierto"" o en un ""entorno propicio"". Por el contrario, cuantas más barreras limiten el acceso a estos derechos, más restringido se considerará el espacio y a menudo se le denomina ""espacio cívico en contracción"". ""Un informe reciente que involucró a 128 organizaciones identificó tres patrones principales en las políticas y prácticas del gobierno hacia los grupos organizados: Censura y autocensura, cierre de espacios cívicos y persecución"", detalló ante el pleno Bordagorry. “La tendencia después de la reelección popular pero inconstitucional de Nayib Bukele, es la de confirmación de cierre de espacio cívico y amenazas latentes a organizaciones y movimientos que denuncian las violaciones de derechos, la ausencia de participación ciudadana en políticas de gobierno, el desmantelamiento democrático y el autoritarismo estatal”, recalca el informe. y se han suspendido varios derechos constitucionales, advirtió de impactos desproporcionados en jóvenes de sectores populares y marginados, lo que agrava la criminalización y lleva a detenciones arbitrarias. “Bajo el régimen se está cerrando cada vez más el espacio cívico, las oenegés realizan su trabajo en condiciones que se deterioran cada vez más”, expuso Bordagorry ante el pleno. “Lo que da esperanza es la resistencia de las comunidades que siguen luchando para defender sus derechos y sus tierras”, consideró. En el informe se señala que el régimen “ha significado la única carta de triunfo en la narrativa actual de Bukele, mostrándose como un modelo exitoso de seguridad. Esto ha garantizado su popularidad, y al mismo tiempo, es una de las grietas más amplias de su credibilidad”. Solo en los primeros dos años de vigencia del régimen, organizaciones de derechos humanos en el país, como Cristosal, registraron 6,305 denuncias de violaciones de derechos humanos; mientras que Socorro Jurídico Humanitario contabiliza al menos 375 muertes bajo custodia del Estado en lo que va del régimen. Se agrega la falta de transparencia y de rendición de cuentas de parte del gobierno en temas clave, por ejemplo el Plan Control Territorial y las compras en el marco del régimen de excepción. Tania Fabián, de 24 años, falleció el 28 de febrero en el Hospital San Juan de Dios, de Santa Ana. La joven murió bajo el Régimen de Excepción.  Foto EDH/ Francisco Rubio En El Salvador, organizaciones ambientalistas no descartan que el proceso penal contra los líderes de Santa Marta, Cabañas, tenga como trasfondo afectar la lucha contra la minería metálica. “Las detenciones y la militarización de Santa Marta apuntan hacia una tendencia general de militarización en el país y revelan cómo han sido particularmente impactadas comunidades históricas y organizadas que luchan por defender sus tierras y sus derechos. Asimismo, esta criminalización tendría la intención de debilitar la organización social en beneficio de intereses privados y públicos de reactivar la minería metálica en la zona”, consigna el informe de la Red. Aunque no se reconocen avances democráticos en el país, se destaca que aún existen organizaciones, entidades, movimientos y colectivos que luchan por los derechos humanos de los sectores desprotegidos. “Además, El Salvador es conocido por los esfuerzos del periodismo de investigación, que a pesar de amenazas y falta de acceso a la información continúa con su labor fiscalizadora al poder”, sostiene la Red. El informe no solo retoma los aspectos de derechos humanos, sino también el tema económico, pues señala que el debilitamiento del Estado en su ejercicio de la función pública se da en un momento de crisis económica, déficit fiscal y grave endeudamiento. “La Ley Bitcoin ha sido apenas un espejismo para la recuperación económica de El Salvador, y solo ha significado parte de la propaganda gubernamental. Esto en realidad ha abierto la posibilidad de desfalco a la hacienda pública por parte del Ejecutivo, además de promover beneficios a bitcoiners internacionales en el centro histórico de San Salvador”, dice el documento. De hecho, eliminar la declaratoria del bitcoin como moneda de curso legal en la ley fue parte de las exigencias del"
https://diario.elmundo.sv/nacionales/afectados-de-cosavi-se-unen-a-protesta-contra-la-mineria-metalica-frente-a-la-binaes,Afectados de Cosavi se unen a protesta contra la minería metálica frente a la BINAES,Date not found,"Los afectados del caso Cosavi participaron en una misa en Catedral Metropolitana en memoria de cinco personas fallecidas vinculadas al caso desde que se dio a conocer el desfalco en la cooperativa. , junto a activistas, religiosos y ambientalistas, para rechazar la reactivación de la minería metálica aprobada el 23 de diciembre de 2024. “Desde el principio hemos dicho que también nos oponemos, fuimos el primer grupo social que se tomó la Binaes y ahora nos causa mucha satisfacción venir a acompañar a otras organizaciones sociales y decir que estamos en contra de la minera”, manifestó el vocero del grupo de afectados, Juan Ortíz. , señaló que tienen claro sobre las afectaciones que traería consigo la minería en El Salvador, por lo que su objetivo es informar a la población sobre los daños que la explotación minera podría dejar, “porque hay muchos que desconocen"". se refiera a la situación que enfrentan los socios de la cooperativa financiera. “El Fondo ha señalado que el caso Cosavi es un ejemplo de la grave debilidad que el sistema financiero de este país tiene”, declaró Ortíz. Los afectados del caso Cosavi también participaron en una misa en Catedral Metropolitana, en memoria de cinco personas relacionadas al caso que han fallecido desde que se dio a conocer el desfalco en la entidad financiera. “Pidiendo a Monseñor Romero que sea luz en este túnel de oscuridad en el que lamentablemente estamos los afectados, pidiéndole a Monseñor Romero que ilumine mentes cerradas que no quieren entender que la minería, nuestro problema, los graves despidos de empleados públicos, la falta de empleo y otros problemas que aquejan al país no se resuelven con cadenas nacionales”, concluyó Ortíz."
https://www.elsalvador.com/noticias/nacional/denuncian-la-suspension-de-contratos-a-personal-interino-fosalud/1207936/2025/,Denuncian la suspensión de contratos a personal interino de FOSALUD - Noticias de El Salvador,Date not found,"El periodismo que hacemos requiere tiempo, esfuerzo y pasión. Cada reportaje es para mantener informado y contar historias que marcan la diferencia Desde el viernes se ha notificado a personal del área técnica y administrativa sobre la no renovación de sus contratos, según información proporcionada a este medio. El Sindicato de Trabajadores de la Salud - FOSALUD ha confirmado la suspensión de contratos a personal interino de Fondo Solidario para la Salud (FOSALUD) asignado al área técnica y administrativa. Uno de sus integrantes quien pidió la reserva de su nombre dijo a El Diario de Hoy que las notificaciones iniciaron el pasado viernes. ""Si se inició ayer con las notificaciones. Todavía no tenemos el dato concreto de cuántas personas han sido, tal vez la otra semana que hagamos reunión ya con gerencias y con el director podríamos tener más información"", agregó la fuente en una conversación el sábado. Sonia Viñerta, del Movimiento por la Defensa de la Clase Trabajadora (MDCT) por su parte señaló que se estima que son alrededor de 1,000 personas cuyos contratos no serán renovados, y que la mayoría son mujeres. Para viñerta el tema de despidos masivos en el sector público afecta no solo la condición laboral de los trabajadores, sino también la calidad del servicio que se brinda a la población. El sector de mujeres del MDCT reitara una grave violación a derechos humanos, con impacto diferenciado para las mujeres debido no solo a los despidos masivos en el sector público si no además al recorte presupuestario del Estado a carteras importantes, y la eliminación de instituciones clave en la protección de sus derechos. El sábado, durante un encuentro en el que participaron representantes de varios sectores, denuncian estos atropellos y exigen al Estado la reivindicación de sus derechos. ""Estamos en un proceso bastante grave en materia de derechos humanos de forma amplia y de forma específica para las mujeres a partir de que las vulneraciones que están ocurriendo, los servicios públicos que se están desmejorando, las instituciones que se están suprimiendo, desapareciendo, el presupuesto de austeridad, toda la política del actual gobierno está generando un impacto diferenciado para las mujeres por razones de género, por razones del cuidado, de la subordinación, la carga que las mujeres llevamos de ser también proveedoras del hogar, pues muchas son madres solteras o proveedoras principales de sus hogares"", opinó Viñerta. Esta situación, añade, afecta en la calidad de vida, asimismo, expone, contradice respecto a lo que las instituciones públicas deben hacer. ""Con eso que se ha despedido a tanta gente, no solo afectan a las personas trabajadoras como tales en su relación laboral, sino también en el ámbito familiar, pero también en la calidad de los servicios"", sostuvo. ""Un despido, un encarcelamiento, una persecución nos afecta más a las mujeres porque muchas de nosotras estamos dirigiendo hogares, somos el sostén de nuestra familia"", dijo por su parte Idalia Zuniga, del Frente Magisterial Salvadoreño y miembro del MDCT. Zúniga por su parte señala además que las mujeres están siendo víctimas de acoso y hostigamiento en sus lugares de trabajo. Las organizaciones representadas en el MDCT señalan también el cierre de unidades especializadas en temas de género dentro de las instituciones, lo que, consideran, es un grave retroceso en la promoción de políticas públicas a favor de este sector. Para el caso del Instituto Salvadoreño para el Desarrollo de la Mujer (ISDEMU), Viñerta expresa su preocupación al ser esta la única institución que tiene el mandato de generar políticas públicas con otras instituciones del Estado a favor de las mujeres, función que, a su juicio, hoy por hoy se ve amenazada. ""La unidad que trabaja ahí esa área tan importante, que es la razón de ser de la institución ha desaparecido y no hay una claridad de cuál es el enfoque con el que se va trabajar"", señala. La falta de acceso a la justicia es otra de las preocupaciones principales, señalan que denuncias por violaciones a derechos laborales y despidos arbitrarios no están siendo atendidas en las instancias correspondientes. Se reporta que en el Tribunal de Servicio Civil existen casos que llevan años sin ser admitidos. Ante este escenario, las organizaciones manifiestan su preocupación por la invisibilización de estos problemas y la falta de datos oficiales sobre el número exacto de mujeres afectadas. También alertaron sobre la criminalización de la protesta y el temor generalizado a denunciar, lo que impide conocer la magnitud real del problema. Las activistas hacen un llamado a la acción en contra de este retroceso a sus derechos, asimismo hacen énfasis en la necesidad de estrategias colectivas para enfrentar este escenario y buscar alternativas que garanticen la protección de las mujeres y la recuperación de espacios y derechos que han sido vulnerados."
https://www.laprensagrafica.com/Decenas-de-salvadorenos-se-manifiestan-contra-la-mineria-y-su-impacto-nocivo-vy202503230001.html,,,
https://www.revistafactum.com/editorial-carcelero/,El carcelero de Trump - Revista Factum,Date not found,"a noticia, ampliamente difundida, fue la llegada de más de 200 deportados desde los Estados Unidos. Un video, producido por el ministerio de propaganda de El Salvador, se encargó de poner los acentos a los mensajes que se querían transmitir: todos los deportados, la mayoría de nacionalidad venezolana, serían trasladados a la megacárcel salvadoreña. Pero las ramificaciones de esta puesta en escena son las que importan. El envío de los deportados venezolanos violó una orden judicial en Estados Unidos. El problema es más profundo: la administración Trump decidió subyugar a otro poder de su país, una movida que demuestra lo lejos que pretende llegar Trump en su camino para formalizar su tiranía. Lo que ha seguido corresponde al manual de los autoritarios. Trump exigió la destitución del juez federal que se opuso a sus caprichos. Una horda de sus seguidores se ha encargado de amenazar al juez, que ahora teme que los insultos digitales se conviertan en violencia física. ¿Les suena familiar esta creación de enemigos internos? Estados Unidos está viviendo su propio 9 de febrero, con una declaración de intenciones similar a la que vivió El Salvador, y que lo llevará, si nada cambia, a su propio 1 de mayo: el Poder Ejecutivo lo quiere todo. El Salvador tiene a su propio autoritario. Y ese es un problema, bastante grande, para los salvadoreños y para los aprovechados -y los incautos- de otros países que pretendan imitarlo. Pero que Estados Unidos tenga a su propio lunático, con poder absoluto, es peligroso para el mundo. Precisamente porque una de las reflexiones más preocupantes de lo ocurrido con la deportación de venezolanos y su encarcelamiento en El Salvador (sin que la autoridades hayan explicado de qué delitos se les acusa) es que asistimos al uso del Régimen de Excepción como modelo de exportación. A partir de ahora, ya no sólo los salvadoreños y salvadoreñas serán víctimas de graves violaciones a sus derechos humanos. A partir de ahora será aplicado como un método exportable, un método cuyas víctimas podrían proceder de cualquier origen. Solo basta que el sistema, incluso sin pruebas, diga que alguien es criminal. El lunes por la mañana, una portavoz de la Casa Blanca reveló al mundo que de 238 venezolanos que fueron enviados a El Salvador, 137 fueron deportados bajo la Ley de Enemigos Extranjeros, pero otros 101 lo hicieron por una ley migratoria común. Ese impacto ya lo comenzaron a sufrir familiares de migrantes venezolanos que reconocieron a sus parientes y los vieron ser tratados como animales por el simple hecho de haber migrado irregularmente. A eso hemos llegado. A que El Salvador sea el modelo internacional para líderes populistas y autoritarios que anhelen alimentar su popularidad a costa de graves violaciones a los derechos humanos. Sabíamos que la estrategia de mano dura contra el crimen, la suspensión de garantías constitucionales y la concentración de poder han sido replicadas en otros países, como Honduras y Ecuador. Estos líderes han visto el régimen salvadoreño como una fórmula para consolidar su poder, silenciar a la oposición y ganar popularidad a corto plazo, sin importar el costo en derechos humanos y libertades civiles. Ahora sabemos que también la administración Trump estaba salivando con aplicar el mal llamado “modelo Bukele”, porque así como Bukele ha justificado a través de “la guerra a las pandillas” lo que cínicamente han identificado como “daños colaterales” para encarcelados inocentes, Trump ha aprovechado la demonización que ha construido de los migrantes a través de estructuras criminales como el Tren de Aragua. Es un modelo calcado. ¿Será ya demasiado tarde para que –ahora sí– se pronuncien las organizaciones internacionales que en el pasado miraron hacia otro lado al ver la aplicación del Régimen de Excepción que continúa vigente en El Salvador? Puede ser que esta vez sí ya les preocupe, porque ahora las víctimas ya no solo serán las poblaciones excluidas, marginadas y estigmatizadas de El Salvador. Puede que esta vez sí importe los desmanes que desde hace años hace el carcelero de Trump."
https://www.laprensagrafica.com/elsalvador/Los-pueblos-de-El-Salvador-que-se-resisten-a-la-mineria-20250320-0027.html,,,
https://diario.elmundo.sv/nacionales/ricardo-navarro-sobre-la-crisis-hidrica-en-el-salvador-tenemos-que-rehabilitar-el-territorio-es-el-principal-desafio,"Ricardo Navarro sobre la crisis hídrica en El Salvador: ""Tenemos que rehabilitar el territorio, es el principal desafío""",Date not found,"La crisis hídrica que afecta a El Salvador sigue siendo uno de los desafíos que enfrenta el país en la actualidad, y el , que se conmemora cada 22 de marzo, el lider ambientalista expresó en una entrevista a Diario El Mundo que la raíz de la crisis hídrica no se debe a la escasez de lluvias, sino a la Según el experto, la pérdida de cobertura forestal y la mala gestión del agua han tenido efectos devastadores sobre las cuencas hidrográficas del país, por lo que se debe trabajar bajo un enfoque integral que implique la Una causa de la crisis hídrica que tenemos en el país es la deforestación porque aquí en El Salvador sigue lloviendo lo que llovía hace medio siglo, o sea, más de 1.8 metro cada año, pero el problema es que como se está destruyendo cada vez más la cobertura boscosa, entonces el agua ya no tiene obstáculos que la induzcan a filtrarse al suelo, sino que agarra cuesta abajo, por eso inclusive cuando hay grandes lluvias hay problemas en la parte baja de la ciudad. Una medida que nosotros siempre tratamos de promover a las comunidades es proteger las zonas boscosas, tratar de identificar cuáles son las zonas que abastecen de agua a los pozos ya puedan estar sirviendo allá a la comunidad y proteger esa zona, porque a ver, la gente quiere convertir una zona boscosa en un centro comercial y claro, después la gente que se abastece de los pozos son los que sufren las consecuencias. ¿Cómo afecta el cambio climático a los recursos hídricos en El Salvador y qué estrategias se están implementando para mitigar sus efectos? El cambio climático significa que incrementa la temperatura de la atmósfera, al incrementar la temperatura del aire tiene más capacidad para absorber humedad, entonces, en promedio está lloviendo más de lo que llovía hace un par de siglos atrás, por lo menos un 7% más. Ahora, lo que ha sucedido es que, si bien es cierto hay más agua en la atmósfera y por lo tanto más lluvia, esto no es parejo, sino que lo que hemos visto en los últimos 30 años es que la zona donde llovía bastante está lloviendo más, pero la zona donde llovía poco está lloviendo menos. Bueno, por parte de las autoridades es poco lo que se está realizando para mejorar la situación hídrica. Aquí en San Salvador la Administración Nacional de Acueductos y Alcantarillados (ANDA) ha señalado que del agua que recogen del río Lempa para luego distribuirla en la población, la mitad se pierde en el camino, las tuberías son viejas y los terremotos han roto tuberías y ese tipo de cosas. ¿Cuáles son los principales desafíos que enfrenta El Salvador en términos de acceso equitativo al agua potable, y cómo se están superando estos obstáculos? El desafío que tenemos es cómo garantizar que el agua lluvia se convierta en agua potable, porque el problema es que al haber destruido tanto la las zonas boscosas del país, el agua no tiene tiempo para infiltrarse a los mantos acuíferos, aquí tenemos que rehabilitar el territorio, esa es el principal desafío, rehabilitar el territorio, arborizar todas las zonas que se puedan. ¿Cómo afecta la contaminación del agua a la disponibilidad y calidad del recurso en el país, y qué acciones se están tomando para reducir este problema? La contaminación es una cosa muy seria, sobre todo que los ríos se han convertido en cloaca, una de las amenazas a la contaminación va a ser si se vuelve a iniciar la minería en este país, porque esto nos va a llenar de cianuro el agua, sobre todo, que buena parte de la minería está en la misma zona donde está la cuenca la mayor parte de la cuenca del río Lempa y esto ciertamente que sería terrible. Entonces yo sí creo que, bueno, además de evitar que la minería se instale. Otra cosa importante es legislar en cuanto a la prohibición para que se estén contaminando los ríos. A todas las empresas debería exigirles mecanismos que limpien los vertidos antes de depositarlos de nuevo en el río, deberían tratar de limpiar algunos contaminantes que han adquirido en los diferentes procesos productivos, claro, esto puede incrementar un poco el costo del producto de la industria, pero a mediano y largo plazo esto ciertamente es de mayor beneficio para la población. ¿Qué proyectos de reforestación o conservación de cuencas hidrográficas se están llevando a cabo para asegurar la sostenibilidad del agua a largo plazo? Aquí hay muchos proyectos de reforestación que se inician y esto es lo que hay que destacar que se inician porque llega un alcalde o algún ministerio y planta árboles y ya como que el problema se resolvió, y buena parte de los árboles no crecen pues porque a veces ni se riegan y a veces llega el siguiente funcionario y resulta que donde se había deforestado, se abre una calle o se crea un centro comercial. Yo creo que acá hay que buscarle sostenibilidad a las acciones que se realizan y esto debería comenzar por un ordenamiento territorial, pero algo definitivo. No es algo que un alcalde esté cambiando eh a lo que hizo el alcalde anterior. Yo creo que todas esas cosas deberían verse bajo la sustentabilidad en el largo plazo. Por ejemplo, los terrenos que se van a proteger deberían quedar ya eh como protegidos para el futuro pues y no estarlos cambiando eh a medida se van eh incrementando las presiones para urbanizar."
https://diario.elmundo.sv/economia/el-salvador-participo-en-reunion-para-definir-medidas-de-seguridad-de-la-energia-nuclear,El Salvador participó en reunión para definir medidas de seguridad de la energía nuclear,Date not found,"Altos funcionarios del gobierno salvadoreu00f1o participaron de una reunión junto con el Organismo Internacional de Energía Atómica (IAEA) para discutir las medidas de seguridad en la implementación de la energía nuclear.nnA través de una publicación en redes sociales, Rafael Mariano Grossi, director general del IAEA, señaló que ""a medida que El Salvador avanza con sus planes de energía nuclear, el IAEA estu00e1 listo para apoyarlo"".nnAutoridades del gobierno salvadoreu00f1o participaron en una ""reunión de alto nivel para garantizar la necesidad de proteger la tecnología nuclear en cada etapa"".nn""Para nosotros la seguridad física nuclear es un pilar fundamental en nuestro Programa de Energía Nuclear en El Salvador"", reaccionó también en redes sociales el director de Energía, Hidrocarburos y Minas, Daniel u00c1lvarez.nn ___CorregirCita_0___ nnnEl Salvador entregó al OIEA en marzo de 2024 los instrumentos legales para implementar la energía nuclear, disponible en América Latina solo en Argentina, Brasil y México. En octubre de ese año, la Asamblea Legislativa aprobó una ley para regular esta tecnología, que permite al gobierno realizar asociaciones con privados para la construcción de centrales.nnEsta semana, el Ente Operador Regional (EOR), administrador del mercado mayorista energético de Centroamérica, confirmó que El Salvador aún no define el para las centrales, entre torio, uranio y plutonio.nnEl director de Energía ha defendido que la central nuclear atenderá la demanda futura de electricidad mientras que El Salvador se queda sin"
https://www.laprensagrafica.com/elsalvador/Persiste-la-contaminacion-del-rio-Tres-Ceibas-20250221-0071.html,,,
https://www.elsalvador.com/noticias/negocios/empresarios-de-turquia-exploran-nuevos-negocios-en-el-salvador/1201784/2025/,Empresarios de Turquía exploran negocios en El Salvador - Noticias de El Salvador,Date not found,"El periodismo que hacemos requiere tiempo, esfuerzo y pasión. Cada reportaje es para mantener informado y contar historias que marcan la diferencia Una delegación de ese país llegó a San Salvador para firmar acuerdos con gremiales salvadoreñas y el gobierno con la finalidad de aumentar el flujo comercial entre ambos países. Una delegación de empresarios de Turquía arribó al país esta semana para entablar lazos con sus pares salvadoreños y explorar oportunidades de negocios en diversos rubros. Los miembros del Consejo Internacional Empresarial para Latinoamérica y El Caribe (Deik, por sus siglas en turco) se reunieron con altos representantes de la Cámara de Comercio de El Salvador (Camarasal), Corporación de Exportadores de El Salvador (Coexport), Asociación Salvadoreña de Industriales (ASI), así como con funcionarios del gobierno. Tras las conversaciones, algunos de los rubros en los que hay un interés de los empresarios turcos son el de energía, tecnología, activos digitales y minería. ""Tenemos 10 compañías con sello de negocios de Turquía, Centroamérica y El Caribe, de sectores como: agricultura, café, tecnología, red móvil, activos digitales, criptomonedas, metales preciosos, educación, que están interesados en la contraparte salvadoreña incluidos en ese sector del mercado, pero más en tecnología, agricultura, metales preciosos y minería también"", explicó la embajadora de Turquía, Gül Büyükerşen, a El Diario de Hoy. La diplomática añadió que la delegación de empresarios de su país también se reunió con funcionarios de Invest, Cancillería, Economía, Agricultura, el Instituto del Café, Siget y CEL, con quienes firmaron memorandos de entendimiento. sostuvo reunión con delegación de 10 empresarios turcos, liderada por la Junta de Relaciones Económicas Exteriores (DEIK), en un encuentro con COEXPORT. La embajadora indicó que se ha llegado al acuerdo que los empresarios puedan hacer reuniones virtuales cada tres meses y una vez tengan la oportunidad los de El Salvador irían a Turquía. Sobre el comercio bilateral, la diplomática destacó que ""es muy bajo"", pues el intercambio es de solo $20 millones, por lo que pretenden que esa cifra aumente y ese es el propósito de la visita de la delegación empresarial. Según datos del Banco Central de Reserva (BCR), las exportaciones a Turquía en 2024 fueron de $1.3 millones, mientras que las importaciones de productos turcos fueron de $33.5 millones. En tanto, Ali Galip Ilter, presidente del Consejo Empresarial Turquía para América Latina y el Caribe, destacó que esta era la primera visita como delegación de Deik a El Salvador, pero después de las reuniones que tuvieron considera que no va a ser la única vez. El empresario turco resaltó que su país ha pasado una época de transformación económica, lo cual ha aumentado el volumen comercial. ""Es muy interesante para los empresarios turcos utilizar El Salvador como un hub y también Turquía puede ser un hub para los empresarios salvadoreños para poder acceder a un mercado más grande que Turquía. Para poder conseguir este crecimiento mutuamente como empresarios turcos y salvadoreños debemos trabajar más"", expresó el dirigente empresarial. Galip Ilter agregó que ven ""oportunidades extraordinarias"" y destacó la inversión de la empresa turca Yilport, la cual operará los puertos de Acajutla y La Unión por los próximos 50 años. Esta compañía tendrá el 80% y el 20% lo tendrá Cepa (Comisión Ejecutiva Portuaria Autónoma). La ministra de Economía, María Luis Hayem, quien también citó la inversión de Yilport,dijo en su discurso durante el encuentro que en el gobierno ""estamos muy enfocados en proporcionar todas las condiciones que las empresas necesitan para crecer, operar y establecerse en El Salvador"". Carlos Chávez, segundo vicepresidente de Camarasal, explicó tras las reuniones con los empresarios turcos, que firmaron un convenio con Deik para incrementar los lazos comerciales entre ambos países. ""Este convenio establece que podemos ver una forma de crecimiento a nivel de exportaciones e importaciones. También tiene el alcance de poder ver el hecho de posibles inversiones dentro de El Salvador para exportar hacia Latinoamérica por parte de empresas turcas"", indicó el dirigente. Chávez comentó que en la delegación turca habían empresarios de sectores diversos como maquinaria, software, productos de inversión, electricidad, electromovilidad, entre otros. ""Es interesante que hay un gran conjunto de posibles servicios o productos que pueden ser brindados, o incluso empresas turcas pueden venir acá a crear sus propias inversiones y traer el conocimiento"", mencionó. Al ser consultado si los empresarios de Turquía expresaron interés por algún proyecto específico de energía, Chávez respondió que esta primera visita es para que ellos pueden tocar base y entender la dinámica en El salvador y cómo se están abriendo oportunidades. ""En el sector energía no traen un proyecto todavía, pero seguramente por lo que hemos podido conversar, se les ha abierto ideas de lo que podrían hacer, pero han hecho hincapié en el sector de software, de maquinaria, entonces creo que no solamente es el tema eléctrico, sino también digital, de hardware y de manufactura que toman bastante relevancia en lo que hemos conversado"", explicó. El dirigente de la gremial afirmó que El Salvador tiene capacidad de poder ofrecer no solo materia prima, sino también mano de obra calificada y no calificada a las empresas turcas. ¿Qué les llama la atención de hacer negocios con Turquía? se le preguntó al vicepresidente de la Camarasal y contestó que ""para empresas salvadoreñas que quieran exportar hacia Turquía se abre un nuevo horizonte. Las empresas salvadoreñas tenemos un enfoque de exportación muy dirigido hacia Estados Unidos y algunos países de Europa. Y Turquía es uno de los mercados que no atendemos mucho, pero por lo que hemos oído de Turquía creo que el empresario salvadoreño puede ver una ventana interesante de exportación de sus productos y servicios hacia ese país"". Chávez consideró que se puede aprovechar el conocimiento de empresas de Turquía y luego exportar hacia países como EE.UU., Latinoamérica o Turquía. Por su parte, Jorge Arriaza, presidente de ASI, externó que les parecía positivo el acercamiento con empresas turcas, tras el camino allanado con la visita del presidente Nayib Bukele a Turquía en 2022. El Salvador ya había abierto embajada en Ankara en 2020, pero el gobierno turco la abrió hasta dos años después. Arriaza destacó la inversión turca en los puertos, mediante la empresa Yilport, además de otros convenios en el sector de energía. Empresarios de la ASI se reunieron este jueves con la delegación; también ejecutivos de Coexport tuvieron un encuentro por separado. ""Vamos a reunirnos con ellos para conversar y más que todo conocernos, hacer los contactos y ver posibilidades de negocios"", dijo Arriaza. ¿Qué sector les atrae de Turquía?, se le preguntó al empresario y mencionó que van a ver cuáles son las expectativas de los inversionistas y luego la ASI informará las suyas. ""La reunión es un punto de partida para empezar a crecer en una relación comercial con Turquía"", agregó. Y apuntó que el enfoque de la gremial es en los 24 sectores industriales y es donde buscan oportunidades de negocios. ""Nuestro principal concepto es integrarnos a cadenas productivas y de valor"", acotó."
